energy_kcal_value,energy_kj_value,carbohydrates_value,sugars_value,fat_value,saturated_fat_value,proteins_value,fiber_value,salt_value,sodium_value,nova_group,nutrition_score_fr,fruits_vegetables_nuts_estimate_from_ingredients_100g,product_code,product_name,brands,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
59.0,1189.0,3.5,2.8,4.5,2.7,0.7,1.1,0.3725,0.149,4.0,7.0,0.0,5059697731860,Ecuador dark chocolate,Tesco finest,0.7999999999999999,Low Calories,Low Sugar,Yes
60.0,1189.0,4.0,4.0,0.2,0.1,10.0,0.0,0.1375,0.055,1.0,-3.0,0.0,4016241030573,Skyr | Natural Fat Free | 0% Fat,Arla,1.0,Low Calories,Low Sugar,No
494.0,1189.0,56.7,0.1,25.4,3.5,7.7,4.0,0.9,0.36,3.0,12.0,0.0,5017764128104,Chips,Kettle,0.001763668430335097,High Calories,Low Sugar,No
582.0,1189.0,24.8,11.2,48.2,14.0,24.3,6.5,0.7,0.28,4.0,10.0,69.05,8198701234564,Pâte d'arachide,Artesto,0.4516129032258064,High Calories,Moderate Sugar,Yes
530.0,2214.0,55.0,0.9,31.0,3.0,6.1,3.5,1.0,0.4,4.0,11.0,0.0,5053990101573,Pringles Sare,Pringles,0.016363636363636365,High Calories,Low Sugar,Yes
677.0,1189.0,0.5,0.5,75.0,28.0,0.5,2.5,1.2775,0.511,4.0,19.0,28.6055555555556,8719200269743,Flora Buttery,Flora,1.0,High Calories,Low Sugar,Yes
338.0,1423.0,62.0,2.0,1.5,0.3,9.0,20.0,1.0,0.4,3.0,0.0,0.0,7300400481571,wasa,"Barilla,Wasa",0.03225806451612903,High Calories,Low Sugar,No
141.0,577.0,9.1,9.1,0.5,0.1,2.7,45.3,0.23,0.092,4.0,0.0,63.0,7613035676497,Ricoré original,Nestlé,1.0,Moderate Calories,Moderate Sugar,Yes
121.0,1189.0,3.2,3.2,10.0,6.6,4.6,0.5,0.1,0.04,3.0,6.0,0.0,20047559,Greek Style Yogurt,"Milbona, Pilos",1.0,Moderate Calories,Low Sugar,No
376.5,1189.0,63.0,20.0,10.5,5.45,6.5,2.3,0.75,0.3,4.0,17.0,10.0,3362600001106,Henry's Sable Coco Biscuit 85G,Henrys,0.31746031746031744,High Calories,High Sugar,Yes
387.0,1649.0,78.0,7.9,2.7,1.0,11.0,3.0,1.7,0.68,4.0,14.0,0.0,3041090063114,Cracotte,LU,0.10128205128205128,High Calories,Moderate Sugar,Yes
442.0,1858.0,68.0,17.0,14.0,1.3,8.5,4.9,0.2,0.08,4.0,5.0,13.8,3175681851856,Biscuit raisins,Gerblé,0.25,High Calories,High Sugar,Yes
644.0,1189.0,3.1,3.0,70.0,11.0,0.8,2.5,1.3775,0.551,3.0,24.0,68.0,5000157076410,Seriously Good Times Mayonnaise,Heinz,0.9677419354838709,High Calories,Low Sugar,No
167.8,703.9,15.1,20.0,7.4,4.8,5.3,2.5,0.0,0.0,4.0,11.0,0.0,6111266962446,6111266962446,Missing,0.0,Moderate Calories,High Sugar,Yes
356.0,1189.0,85.0,0.0,0.6,0.0,0.45,0.0,0.071,0.0284,3.0,4.0,0.0,6111180003102,Mayfine,Missing,0.0,High Calories,Low Sugar,No
382.0,1189.0,78.0,75.0,3.6,1.6,5.1,7.7,0.44,0.176,4.0,7.0,0.0,7613287431943,Nesquik Cocoa,Nestlé,0.9615384615384616,High Calories,High Sugar,Yes
454.0,1189.0,61.0,17.0,18.0,3.2,8.2,7.6,0.61,0.244,4.0,10.0,18.1666666666667,3229820794525,Nutri+ avoine chocolat,Bjorg,0.2786885245901639,High Calories,High Sugar,Yes
534.0,2227.0,56.0,1.4,31.0,6.6,5.9,3.5,1.1,0.44,4.0,16.0,0.0,5053990156009,Pringles Original,Pringles,0.024999999999999998,High Calories,Low Sugar,Yes
83.803,1189.0,12.489,5.43,3.077,1.557,1.1765,0.706,0.08507,0.034028,4.0,22.0,3.94583333333333,3061990143365,Biscuits goût chocolat,BN,0.4347826086956521,Low Calories,Moderate Sugar,Yes
196.0,1189.0,39.1,2.7,0.6,0.01,8.0,1.44,0.61,0.244,3.0,2.0,0.0,5025125000150,Everyday White Rolls,Jason's,0.0690537084398977,Moderate Calories,Low Sugar,No
7.0,29.0,0.7,0.1,0.5,0.2,0.1,2.5,0.9,0.36,4.0,7.0,1.87500000000002,5013665112235,Organic Chicken Stock Cubes 8 Pack,Kallø,0.14285714285714288,Low Calories,Low Sugar,Yes
241.0,1023.0,59.0,59.0,0.1,0.0,0.4,1.2,0.0,0.0,4.0,16.0,65.0,3045320094008,Strawberry Jam,Bonne Maman,1.0,High Calories,High Sugar,Yes
483.0,1189.0,63.6,15.1,21.3,10.1,7.0,3.7,1.3,0.52,4.0,25.0,0.0,5000168036755,digestives,McVitie's,0.23742138364779874,High Calories,High Sugar,Yes
234.0,1026.0,5.5,5.5,20.0,10.0,8.0,2.5,1.0,0.4,4.0,14.0,0.0,6111206000696,Missing,DANONE,1.0,High Calories,Moderate Sugar,Yes
356.0,1496.0,49.0,13.0,13.0,1.0,8.6,4.5,0.8,0.32,4.0,5.0,10.8,3228857001231,Harrys brioche tressee nature au sucre perle sans additifs 500g,Harrys,0.2653061224489796,High Calories,Moderate Sugar,Yes
147.0,1189.0,25.2,0.4,3.4,0.7,4.9,4.0,0.0025,0.001,1.0,-5.0,0.0,5000108022152,Quaker Rolled Oats,Quaker,0.015873015873015876,Moderate Calories,Low Sugar,No
144.0,600.0,2.6,2.0,10.0,0.7,7.6,3.8,4.9,1.96,3.0,20.0,0.0,8720182556738,Maille Moutarde Fine de Dijon L'Originale Bocal 360g,Maille,0.7692307692307692,Moderate Calories,Low Sugar,No
378.0,1603.0,79.0,0.6,1.6,0.5,9.6,4.7,0.5,0.2,3.0,1.0,0.0,6153153,Tartines craquantes quinoa - pois chiche,Jardin Bio,0.007594936708860759,High Calories,Low Sugar,No
195.0,1189.0,11.0,6.8,11.3,3.0,10.2,4.3,0.3825,0.153,4.0,7.0,41.3290594362745,8410076610737,Protein Cacahuetes🥜 & Chocolat🍫,Nature Valley,0.6181818181818182,Moderate Calories,Moderate Sugar,Yes
109.31,1189.0,1.258,0.646,9.231,1.343,4.709,1.139,0.17,0.068,3.0,4.0,97.0,5013665108801,Crunchy Peanut Butter,Whole earth,0.5135135135135135,Moderate Calories,Low Sugar,No
55.0,230.0,15.1,4.0,3.0,2.0,3.0,2.5,0.1,0.04,4.0,2.0,0.0,6111246950845,Jibal,Jibal,0.0,Low Calories,Low Sugar,No
210.0,864.0,0.8,0.8,20.0,4.9,5.1,3.0,0.01,0.004,1.0,3.0,100.0,20202392,Brazil Nuts,"Alesto, Lidl, Lidl Alesto",1.0,High Calories,Low Sugar,No
252.0,1039.0,3.0,3.0,24.0,17.3,5.9,0.0,1.1,0.44,3.0,16.0,0.0,3412290070101,Paysan Breton - Le Fromage Fouetté Madame Loïk - Nature au Sel de Guérande,"Le Fromage Fouetté Madame Loïk, Paysan breton",1.0,High Calories,Low Sugar,No
91.0,386.0,18.35,0.0,0.09,0.0,4.13,0.0,0.0,0.0,4.0,0.0,0.0,6111162001201,Delicia double concentre de tomates,Delicia,0.0,Low Calories,Low Sugar,No
0.5,0.5,0.5,4.1,0.5,0.5,0.5,0.5,1.25,0.5,4.0,7.0,0.0,6111250473453,Vip crema gold,VIP,0.0,Low Calories,High Sugar,No
